status,gene_symbol,gene_name,ensembl_id,chromosome,genetic_category,gene_score,syndromic,eagle,number_of_reports,dmel_gene_id,dmel_gene_symbol,human_gene_hgnc_id,human_gene_symbol,diopt_score
9,MYO16,myosin XVI,ENSG00000041515,13,"Rare Single Gene Mutation, Genetic Association",2,0,NA,8,NA,NA,NA,NA,NA
9,MYO1E,myosin IE,ENSG00000157483,15,Rare Single Gene Mutation,2,0,NA,5,NA,NA,NA,NA,NA
9,MYO5A,myosin VA,ENSG00000197535,15,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,FBgn0261397,didum,HGNC:7602,MYO5A,13
9,MYO5C,myosin VC,ENSG00000128833,15,Rare Single Gene Mutation,2,0,NA,3,FBgn0261397,didum,HGNC:7604,MYO5C,12
9,MYO9B,Myosin IXB,ENSG00000099331,19,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,MYOCD,myocardin,ENSG00000141052,17,Rare Single Gene Mutation,3,0,NA,2,NA,NA,NA,NA,NA
9,MYT1L,Myelin transcription factor 1-like,ENSG00000186487,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,20.35,31,NA,NA,NA,NA,NA
9,"NAA15","N(alpha)-acetyltransferase 15, NatA auxiliary subunit",ENSG00000164134,4,"Rare Single Gene Mutation, Syndromic",1,1,31.7,16,FBgn0031020,Naa15-16,HGNC:30782,"NAA15",13
9,"NAALADL2",N-acetylated alpha-linked acidic dipeptidase-like 2,ENSG00000177694,3,"Rare Single Gene Mutation, Genetic Association",2,0,NA,2,NA,NA,NA,NA,NA
9,"NACC1",nucleus accumbens associated 1,ENSG00000160877,19,"Rare Single Gene Mutation, Syndromic",1,1,NA,8,NA,NA,NA,NA,NA
9,"NAV2",neuron navigator 2,ENSG00000166833,11,"Rare Single Gene Mutation, Syndromic",2,0,NA,11,FBgn0263873,sick,HGNC:15997,"NAV2",9
9,"NAV3",neuron navigator 3,ENSG00000067798,12,Rare Single Gene Mutation,2,0,NA,2,FBgn0263873,sick,HGNC:15998,"NAV3",9
9,NBEA,neurobeachin,ENSG00000172915,13,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,21,FBgn0266098,rg,HGNC:7648,NBEA,11
9,NCAPH2,non-SMC condensin II complex subunit H2,ENSG00000025770,22,Rare Single Gene Mutation,3,0,NA,1,NA,NA,NA,NA,NA
9,NCKAP1,NCK-associated protein 1,ENSG00000061676,2,"Rare Single Gene Mutation, Syndromic",1,0,NA,13,FBgn0011771,Hem,HGNC:7666,NCKAP1,14
9,NCKAP5,NCK-associated protein 5,ENSG00000176771,2,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,NCOA1,nuclear receptor coactivator 1,ENSG00000084676,2,"Rare Single Gene Mutation, Syndromic",1,0,3,3,NA,NA,NA,NA,NA
9,NCOR1,nuclear receptor corepressor 1,ENSG00000141027,17,"Rare Single Gene Mutation, Functional",2,0,NA,8,FBgn0265523,Smr,HGNC:7672,NCOR1,10
9,NEGR1,neuronal growth regulator 1,ENSG00000172260,1,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,6,NA,NA,NA,NA,NA
9,MNT,MAX network transcriptional repressor,ENSG00000070444,17,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,MSRA,methionine sulfoxide reductase A,ENSG00000175806,8,"Genetic Association, Functional",3,0,NA,11,FBgn0000565,Eip71CD,HGNC:7377,MSRA,12
9,NDUFA5,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa",ENSG00000128609,7,Genetic Association,2,0,NA,3,FBgn0047038,ND-13B,HGNC:7688,NDUFA5,13
9,NEO1,Neogenin 1,ENSG00000067141,15,NA,2,0,NA,1,FBgn0011592,fra,HGNC:7754,NEO1,13
9,NEXMIF,neurite extension and migration factor,ENSG00000050030,X,"Rare Single Gene Mutation, Syndromic, Functional",1,0,NA,31,NA,NA,NA,NA,NA
9,NF1,"neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)",ENSG00000196712,17,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,1,9.3,30,FBgn0015269,Nf1,HGNC:7765,NF1,12
9,NFE2L3,"nuclear factor, erythroid 2 like 3",ENSG00000050344,7,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,NFIA,nuclear factor I/A,ENSG00000162599,1,Rare Single Gene Mutation,2,0,NA,14,FBgn0042696,NfI,HGNC:7784,NFIA,12
9,NFIB,nuclear factor I B,ENSG00000147862,9,"Rare Single Gene Mutation, Syndromic",2,1,NA,5,FBgn0042696,NfI,HGNC:7785,NFIB,11
9,NFIX,nuclear factor I/X (CCAAT-binding transcription factor),ENSG00000008441,19,"Rare Single Gene Mutation, Syndromic",NA,1,NA,13,FBgn0042696,NfI,HGNC:7788,NFIX,10
9,NINL,Ninein-like,ENSG00000101004,20,Rare Single Gene Mutation,2,0,NA,7,NA,NA,NA,NA,NA
9,NIPA1,non imprinted in Prader-Willi/Angelman syndrome 1,ENSG00000170113,15,Rare Single Gene Mutation,2,0,NA,5,NA,NA,NA,NA,NA
9,NIPA2,non imprinted in Prader-Willi/Angelman syndrome 2,ENSG00000140157,15,Rare Single Gene Mutation,2,0,NA,2,FBgn0032451,spict,HGNC:17044,NIPA2,13
9,NIPBL,Nipped-B homolog (Drosophila),ENSG00000164190,5,"Rare Single Gene Mutation, Syndromic",1,1,NA,17,FBgn0026401,Nipped-B,HGNC:28862,NIPBL,13
9,NKX2-2,NK2 homeobox 2,ENSG00000125820,20,"Genetic Association, Functional",3,0,NA,2,FBgn0261930,vnd,HGNC:7835,NKX2-2,9
9,NLGN1,neuroligin 1,ENSG00000169760,3,"Rare Single Gene Mutation, Genetic Association",2,0,NA,19,FBgn0031866,Nlg2,HGNC:14291,NLGN1,8
9,NLGN1,neuroligin 1,ENSG00000169760,3,"Rare Single Gene Mutation, Genetic Association",2,0,NA,19,FBgn0083963,Nlg3,HGNC:14291,NLGN1,9
9,NLGN1,neuroligin 1,ENSG00000169760,3,"Rare Single Gene Mutation, Genetic Association",2,0,NA,19,FBgn0083975,Nlg4,HGNC:14291,NLGN1,8
9,NLGN2,Neuroligin 2,ENSG00000169992,17,"Rare Single Gene Mutation, Functional",1,0,3,8,FBgn0083963,Nlg3,HGNC:14290,NLGN2,8
9,NLGN3,neuroligin 3,ENSG00000196338,X,"Rare Single Gene Mutation, Genetic Association, Functional",1,0,6.5,39,FBgn0031866,Nlg2,HGNC:14289,NLGN3,8
9,NLGN3,neuroligin 3,ENSG00000196338,X,"Rare Single Gene Mutation, Genetic Association, Functional",1,0,6.5,39,FBgn0083963,Nlg3,HGNC:14289,NLGN3,10
9,NLGN3,neuroligin 3,ENSG00000196338,X,"Rare Single Gene Mutation, Genetic Association, Functional",1,0,6.5,39,FBgn0083975,Nlg4,HGNC:14289,NLGN3,9
9,NLGN4X,"neuroligin 4, X-linked",ENSG00000146938,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,12,37,FBgn0031866,Nlg2,HGNC:14287,NLGN4X,8
9,NLGN4X,"neuroligin 4, X-linked",ENSG00000146938,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,12,37,FBgn0083963,Nlg3,HGNC:14287,NLGN4X,9
9,NLGN4X,"neuroligin 4, X-linked",ENSG00000146938,X,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,12,37,FBgn0083975,Nlg4,HGNC:14287,NLGN4X,8
9,NLGN4Y,"neuroligin 4, Y-linked",ENSG00000165246,Y,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,6,FBgn0031866,Nlg2,HGNC:15529,NLGN4Y,8
9,NLGN4Y,"neuroligin 4, Y-linked",ENSG00000165246,Y,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,6,FBgn0083963,Nlg3,HGNC:15529,NLGN4Y,9
9,NLGN4Y,"neuroligin 4, Y-linked",ENSG00000165246,Y,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,6,FBgn0083975,Nlg4,HGNC:15529,NLGN4Y,8
9,NOVA2,NOVA alternative splicing regulator 2,ENSG00000104967,19,Syndromic,NA,1,NA,2,FBgn0261552,ps,HGNC:7887,NOVA2,9
9,NPAS2,neuronal PAS domain protein 2,ENSG00000170485,2,Genetic Association,2,0,NA,4,FBgn0023076,Clk,HGNC:7895,NPAS2,11
9,NPFFR2,neuropeptide FF receptor 2,ENSG00000056291,4,Rare Single Gene Mutation,3,0,NA,6,NA,NA,NA,NA,NA
9,NR1D1,nuclear receptor subfamily 1 group D member 1,ENSG00000126368,17,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,NR2F1,nuclear receptor subfamily 2 group F member 1,ENSG00000175745,5,"Rare Single Gene Mutation, Syndromic, Functional",2,1,NA,21,FBgn0003651,svp,HGNC:7975,NR2F1,10
9,NR3C2,"Nuclear receptor subfamily 3, group C, member 2",ENSG00000151623,4,"Rare Single Gene Mutation, Syndromic",1,1,NA,10,NA,NA,NA,NA,NA
9,NR4A2,nuclear receptor subfamily 4 group A member 2,ENSG00000153234,2,"Rare Single Gene Mutation, Syndromic",1,0,7.75,9,FBgn0014859,Hr38,HGNC:7981,NR4A2,12
9,NRCAM,neuronal cell adhesion molecule,ENSG00000091129,7,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,FBgn0264975,Nrg,HGNC:7994,NRCAM,12
9,NRP2,neuropilin 2,ENSG00000118257,2,"Rare Single Gene Mutation, Genetic Association",2,0,NA,9,NA,NA,NA,NA,NA
9,NRXN1,neurexin 1,ENSG00000179915,2,"Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,143.75,100,FBgn0038975,Nrx-1,HGNC:8008,NRXN1,13
9,NRXN2,neurexin 2,ENSG00000110076,11,"Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,7,13,FBgn0038975,Nrx-1,HGNC:8009,NRXN2,12
9,NRXN3,neurexin 3,ENSG00000021645,14,"Rare Single Gene Mutation, Genetic Association, Functional",1,0,11.1,22,FBgn0038975,Nrx-1,HGNC:8010,NRXN3,12
9,NSD1,nuclear receptor binding SET domain protein 1,ENSG00000165671,5,"Rare Single Gene Mutation, Syndromic",1,1,NA,25,FBgn0039559,NSD,HGNC:14234,NSD1,11
9,NSD2,nuclear receptor binding SET domain protein 2,ENSG00000109685,4,"Rare Single Gene Mutation, Syndromic",2,1,NA,11,FBgn0039559,NSD,HGNC:12766,NSD2,12
9,NSMCE3,"NSE3 homolog, SMC5-SMC6 complex component",ENSG00000185115,15,Functional,2,0,NA,3,FBgn0037481,MAGE,HGNC:7677,NSMCE3,11
9,NTNG1,netrin G1,ENSG00000162631,1,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,1,NA,8,NA,NA,NA,NA,NA
9,NTNG2,netrin G2,ENSG00000196358,9,Syndromic,NA,1,NA,3,NA,NA,NA,NA,NA
9,NTRK1,"neurotrophic tyrosine kinase, receptor, type 1",ENSG00000198400,1,"Rare Single Gene Mutation, Syndromic",2,0,NA,8,NA,NA,NA,NA,NA
9,NTRK2,neurotrophic receptor tyrosine kinase 2,ENSG00000148053,9,"Rare Single Gene Mutation, Syndromic",NA,1,NA,7,NA,NA,NA,NA,NA
9,NTRK3,"neurotrophic tyrosine kinase, receptor, type 3",ENSG00000140538,15,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,14,NA,NA,NA,NA,NA
9,NUAK1,"NUAK family, SNF1-like kinase, 1",ENSG00000074590,12,"Rare Single Gene Mutation, Functional",2,0,NA,6,FBgn0262617,Nuak1,HGNC:14311,NUAK1,8
9,NUDCD2,NudC domain containing 2,ENSG00000170584,5,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,NUP133,nucleoporin 133kDa,ENSG00000069248,1,Rare Single Gene Mutation,2,0,NA,4,FBgn0039004,Nup133,HGNC:18016,NUP133,13
9,NUP155,nucleoporin 155,ENSG00000113569,5,Rare Single Gene Mutation,1,0,0.1,2,FBgn0021761,Nup154,HGNC:8063,NUP155,13
9,NXF1,nuclear RNA export factor 1,ENSG00000162231,11,Rare Single Gene Mutation,3,0,NA,2,FBgn0003321,sbr,HGNC:8071,NXF1,14
9,NXF1,nuclear RNA export factor 1,ENSG00000162231,11,Rare Single Gene Mutation,3,0,NA,2,FBgn0263232,Nxf3,HGNC:8071,NXF1,8
9,NXPH1,neurexophilin 1,ENSG00000122584,7,Rare Single Gene Mutation,2,0,NA,5,NA,NA,NA,NA,NA
9,OCRL,oculocerebrorenal syndrome of Lowe,ENSG00000122126,X,"Rare Single Gene Mutation, Syndromic",NA,1,NA,9,FBgn0023508,Ocrl,HGNC:8108,OCRL,12
9,ODF3L2,outer dense fiber of sperm tails 3-like 2,ENSG00000181781,19,Rare Single Gene Mutation,2,0,NA,1,FBgn0039104,CG10252,HGNC:26841,ODF3L2,12
9,OFD1,"OFD1, centriole and centriolar satellite protein",ENSG00000046651,X,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,OPHN1,oligophrenin 1,ENSG00000079482,X,"Rare Single Gene Mutation, Syndromic",2,0,NA,16,FBgn0030685,Graf,HGNC:8148,OPHN1,9
9,OR1C1,"olfactory receptor, family 1, subfamily C, member 1",ENSG00000221888,1,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,OR2T10,olfactory receptor family 2 subfamily T member 10,ENSG00000184022,1,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,OR52M1,"Olfactory receptor, family 52, subfamily M, member 1",ENSG00000197790,11,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,OTUD7A,OTU deubiquitinase 7A,ENSG00000169918,15,"Rare Single Gene Mutation, Functional",2,0,NA,5,NA,NA,NA,NA,NA
9,OXT,oxytocin/neurophysin I prepropeptide,ENSG00000101405,20,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,OXTR,oxytocin receptor,ENSG00000180914,3,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,49,NA,NA,NA,NA,NA
9,P2RX5,"Purinergic receptor P2X, ligand gated ion channel, 5",ENSG00000083454,17,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,P4HA2,"Prolyl 4-hydroxylase, alpha polypeptide II",ENSG00000072682,5,Rare Single Gene Mutation,2,0,NA,4,FBgn0039776,PH4alphaEFB,HGNC:8547,P4HA2,13
9,PABPC1,poly(A) binding protein cytoplasmic 1,ENSG00000070756,8,"Rare Single Gene Mutation, Syndromic",3,0,NA,6,FBgn0265297,pAbp,HGNC:8554,PABPC1,12
9,PACS1,phosphofurin acidic cluster sorting protein 1,ENSG00000175115,11,"Rare Single Gene Mutation, Syndromic",1,1,1.35,12,FBgn0020647,KrT95D,HGNC:30032,PACS1,12
9,PACS2,phosphofurin acidic cluster sorting protein 2,ENSG00000179364,14,"Rare Single Gene Mutation, Syndromic",NA,1,NA,6,FBgn0020647,KrT95D,HGNC:23794,PACS2,13
9,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,ENSG00000168092,11,Rare Single Gene Mutation,2,0,NA,3,FBgn0025809,Paf-AHalpha,HGNC:8575,PAFAH1B2,15
9,PAH,Phenylalanine hydroxylase,ENSG00000171759,12,"Rare Single Gene Mutation, Syndromic",1,0,NA,9,FBgn0001208,Hn,HGNC:8582,PAH,15
9,PAK1,p21 (RAC1) activated kinase 1,ENSG00000149269,11,"Rare Single Gene Mutation, Syndromic",NA,1,NA,5,FBgn0267698,Pak,HGNC:8590,PAK1,13
9,PAK2,p21 (RAC1) activated kinase 2,ENSG00000180370,3,"Rare Single Gene Mutation, Syndromic",2,0,NA,5,FBgn0267698,Pak,HGNC:8591,PAK2,10
9,PAPOLG,poly(A) polymerase gamma,ENSG00000115421,2,Rare Single Gene Mutation,2,0,NA,4,FBgn0015949,hrg,HGNC:14982,PAPOLG,13
9,PARD3B,Par-3 partitioning defective 3 homolog B (C. elegans),ENSG00000116117,2,"Rare Single Gene Mutation, Genetic Association",2,0,NA,8,FBgn0000163,baz,HGNC:14446,PARD3B,9
9,PATJ,"PATJ, crumbs cell polarity complex component",ENSG00000132849,1,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,FBgn0067864,Patj,HGNC:28881,PATJ,10
9,PAX5,Paired box 5,ENSG00000196092,9,Rare Single Gene Mutation,1,0,5.75,10,FBgn0005561,sv,HGNC:8619,PAX5,8
9,PAX6,Paired box 6,ENSG00000007372,11,"Rare Single Gene Mutation, Syndromic, Functional",NA,1,NA,8,FBgn0019650,toy,HGNC:8620,PAX6,13
9,PBX1,PBX homeobox 1,ENSG00000185630,1,Rare Single Gene Mutation,2,0,NA,5,FBgn0000611,exd,HGNC:8632,PBX1,12
9,PC,pyruvate carboxylase,ENSG00000173599,11,Rare Single Gene Mutation,3,0,NA,8,FBgn0027580,PCB,HGNC:8636,PC,13
9,PCCA,propionyl-CoA carboxylase alpha subunit,ENSG00000175198,13,"Rare Single Gene Mutation, Syndromic",NA,1,NA,11,NA,NA,NA,NA,NA
9,PCCB,propionyl-CoA carboxylase beta subunit,ENSG00000114054,3,"Rare Single Gene Mutation, Syndromic",1,1,NA,9,NA,NA,NA,NA,NA
9,PCDH10,protocadherin 10,ENSG00000138650,4,"Rare Single Gene Mutation, Functional",2,0,NA,10,NA,NA,NA,NA,NA
9,PCDH11X,protocadherin 11 X-linked,ENSG00000102290,X,Rare Single Gene Mutation,2,0,NA,2,NA,NA,NA,NA,NA
9,PCDH15,protocadherin related 15,ENSG00000150275,10,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,9,FBgn0039709,Cad99C,HGNC:14674,PCDH15,9
9,PCDH19,protocadherin 19,ENSG00000165194,X,"Rare Single Gene Mutation, Syndromic, Functional",1,1,NA,52,NA,NA,NA,NA,NA
9,PCDH9,protocadherin 9,ENSG00000184226,13,"Rare Single Gene Mutation, Genetic Association, Functional",2,0,NA,9,NA,NA,NA,NA,NA
9,PCDHA1,Protocadherin alpha 1,ENSG00000204970,5,"Rare Single Gene Mutation, Syndromic, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHA10,Protocadherin alpha 10,ENSG00000250120,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHA11,Protocadherin alpha 11,ENSG00000249158,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,PCDHA12,Protocadherin alpha 12,ENSG00000251664,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,NA,NA,NA,NA,NA
9,PCDHA13,Protocadherin alpha 13,ENSG00000239389,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,PCDHA2,Protocadherin alpha 2,ENSG00000204969,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,PCDHA3,Protocadherin alpha 3,ENSG00000255408,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHA4,Protocadherin alpha 4,ENSG00000204967,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHA5,Protocadherin alpha 5,ENSG00000204965,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,5,NA,NA,NA,NA,NA
9,PCDHA6,Protocadherin alpha 6,ENSG00000081842,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,NA,NA,NA,NA,NA
9,PCDHA7,Protocadherin alpha 7,ENSG00000204963,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,PCDHA8,Protocadherin alpha 8,ENSG00000204962,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHA9,Protocadherin alpha 9,ENSG00000204961,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCDHAC1,"Protocadherin alpha subfamily C, 1",ENSG00000248383,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,NA,NA,NA,NA,NA
9,PCDHAC2,"Protocadherin alpha subfamily C, 2",ENSG00000243232,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,NA,NA,NA,NA,NA
9,PCM1,pericentriolar material 1,ENSG00000078674,8,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,PDCD1,programmed cell death 1,ENSG00000188389,2,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,PDE1C,phosphodiesterase 1C,ENSG00000154678,7,"Rare Single Gene Mutation, Genetic Association",2,0,NA,3,FBgn0264815,Pde1c,HGNC:8776,PDE1C,9
9,PDE3B,phosphodiesterase 3B,ENSG00000152270,11,Rare Single Gene Mutation,3,0,NA,6,NA,NA,NA,NA,NA
9,PDK2,pyruvate dehydrogenase kinase 2,ENSG00000005882,17,Rare Single Gene Mutation,2,0,NA,5,FBgn0017558,Pdk,HGNC:8810,PDK2,13
9,PDZD8,PDZ domain containing 8,ENSG00000165650,10,"Syndromic, Functional",NA,1,NA,2,FBgn0030358,CG10362,HGNC:26974,PDZD8,13
9,PEBP4,phosphatidylethanolamine binding protein 4,ENSG00000134020,8,Rare Single Gene Mutation,3,0,NA,1,NA,NA,NA,NA,NA
9,PER1,period homolog 1 (Drosophila),ENSG00000179094,17,"Rare Single Gene Mutation, Genetic Association",2,0,NA,7,NA,NA,NA,NA,NA
9,PER2,period circadian clock 2,ENSG00000132326,2,Rare Single Gene Mutation,2,0,6.75,5,NA,NA,NA,NA,NA
9,PEX7,peroxisomal biogenesis factor 7,ENSG00000112357,6,"Rare Single Gene Mutation, Genetic Association",2,0,NA,4,FBgn0035922,Pex7,HGNC:8860,PEX7,14
9,PHF12,PHD finger protein 12,ENSG00000109118,17,Rare Single Gene Mutation,1,0,9.5,3,FBgn0029861,CG3815,HGNC:20816,PHF12,14
9,PHF14,PHD finger protein 14,ENSG00000106443,7,"Rare Single Gene Mutation, Syndromic",3,0,NA,5,FBgn0031606,CG15439,HGNC:22203,PHF14,11
9,PHF2,PHD finger protein 2,ENSG00000197724,9,Rare Single Gene Mutation,1,0,4.25,7,NA,NA,NA,NA,NA
9,PHF21A,PHD finger protein 21A,ENSG00000135365,11,"Rare Single Gene Mutation, Syndromic",1,1,5.35,12,NA,NA,NA,NA,NA
9,PHF3,PHD finger protein 3,ENSG00000118482,6,Rare Single Gene Mutation,1,0,9.75,4,NA,NA,NA,NA,NA
9,PHF7,PHD finger protein 7,ENSG00000010318,3,Rare Single Gene Mutation,2,0,NA,3,FBgn0031091,Phf7,HGNC:18458,PHF7,10
9,PHF8,PHD finger protein 8,ENSG00000172943,X,"Rare Single Gene Mutation, Syndromic",NA,1,NA,13,NA,NA,NA,NA,NA
9,PHIP,pleckstrin homology domain interacting protein,ENSG00000146247,6,"Rare Single Gene Mutation, Syndromic",1,1,NA,20,FBgn0011785,BRWD3,HGNC:15673,PHIP,12
9,OR2M4,"Olfactory receptor, family 2, subfamily M, member 4",ENSG00000171180,1,Genetic Association,2,0,NA,1,NA,NA,NA,NA,NA
9,OTX1,orthodenticle homeobox 1,ENSG00000115507,2,Genetic Association,2,0,NA,3,FBgn0004102,oc,HGNC:8521,OTX1,8
9,PHB1,prohibitin 1,ENSG00000167085,17,Genetic Association,2,0,NA,1,FBgn0002031,l(2)37Cc,HGNC:8912,PHB,13
9,PHRF1,PHD and ring finger domains 1,ENSG00000070047,11,Rare Single Gene Mutation,2,0,NA,4,FBgn0037344,CG2926,HGNC:24351,PHRF1,11
9,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",ENSG00000121879,3,"Rare Single Gene Mutation, Syndromic",3,0,NA,7,NA,NA,NA,NA,NA
9,PIK3CG,"phosphoinositide-3-kinase, catalytic, gamma polypeptide",ENSG00000105851,7,Genetic Association,2,0,NA,4,NA,NA,NA,NA,NA
9,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2,ENSG00000105647,19,"Rare Single Gene Mutation, Syndromic",NA,1,NA,7,FBgn0020622,Pi3K21B,HGNC:8980,PIK3R2,10
9,PITX1,paired-like homeodomain 1,ENSG00000069011,5,"Rare Single Gene Mutation, Genetic Association",2,0,NA,6,NA,NA,NA,NA,NA
9,PJA1,praja ring finger ubiquitin ligase 1,ENSG00000181191,X,Syndromic,3,0,NA,1,NA,NA,NA,NA,NA
9,PLAUR,"Plasminogen activator, urokinase receptor",ENSG00000011422,19,"Rare Single Gene Mutation, Genetic Association",2,0,NA,2,NA,NA,NA,NA,NA
9,PLCB1,"phospholipase C, beta 1 (phosphoinositide-specific)",ENSG00000182621,20,Rare Single Gene Mutation,2,0,NA,7,FBgn0004611,Plc21C,HGNC:15917,PLCB1,14
9,PLCD4,phospholipase C delta 4,ENSG00000115556,2,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,PLN,phospholamban,ENSG00000198523,6,Rare Single Gene Mutation,2,0,NA,4,NA,NA,NA,NA,NA
9,PLXNA3,plexin A3,ENSG00000130827,X,"Rare Single Gene Mutation, Syndromic",2,0,NA,7,FBgn0025741,PlexA,HGNC:9101,PLXNA3,12
9,PLXNA4,Plexin A4,ENSG00000221866,7,"Rare Single Gene Mutation, Functional",2,0,NA,5,FBgn0025741,PlexA,HGNC:9102,PLXNA4,12
9,PLXNB1,plexin B1,ENSG00000164050,3,Rare Single Gene Mutation,2,0,NA,3,NA,NA,NA,NA,NA
9,PNPLA7,patatin like phospholipase domain containing 7,ENSG00000130653,9,Rare Single Gene Mutation,2,0,NA,4,FBgn0003656,sws,HGNC:24768,PNPLA7,14
9,POGZ,Pogo transposable element with ZNF domain,ENSG00000143442,1,"Rare Single Gene Mutation, Syndromic, Functional",1,1,35.4,53,NA,NA,NA,NA,NA
9,POLA2,"DNA polymerase alpha 2, accessory subunit",ENSG00000014138,11,Rare Single Gene Mutation,2,0,NA,3,FBgn0005696,DNApol-alpha73,HGNC:30073,POLA2,15
9,POLR2A,RNA polymerase II subunit A,ENSG00000181222,17,"Rare Single Gene Mutation, Syndromic",3,1,NA,7,FBgn0003277,RpII215,HGNC:9187,POLR2A,12
9,POLR3A,RNA polymerase III subunit A,ENSG00000148606,10,"Rare Single Gene Mutation, Syndromic",3,1,NA,8,FBgn0030687,RpIIIC160,HGNC:30074,POLR3A,14
9,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",ENSG00000085998,1,"Rare Single Gene Mutation, Syndromic",1,1,1,7,NA,NA,NA,NA,NA
9,POMT1,protein O-mannosyltransferase 1,ENSG00000130714,9,Rare Single Gene Mutation,2,0,NA,3,FBgn0003292,rt,HGNC:9202,POMT1,14
9,POT1,Protection of telomeres 1 homolog (S. pombe),ENSG00000128513,7,Rare Single Gene Mutation,2,0,NA,1,NA,NA,NA,NA,NA
9,POU3F3,POU class 3 homeobox 3,ENSG00000198914,2,Syndromic,NA,1,NA,1,FBgn0086680,vvl,HGNC:9216,POU3F3,11
9,PPFIA1,PTPRF interacting protein alpha 1,ENSG00000131626,11,Rare Single Gene Mutation,2,0,NA,3,FBgn0046704,Liprin-alpha,HGNC:9245,PPFIA1,11
9,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D",ENSG00000170836,17,"Rare Single Gene Mutation, Syndromic",2,1,NA,9,FBgn0022768,Pp2C1,HGNC:9277,PPM1D,8
